,File name,Addressee,Start sample,End sample,features
89039,130604202553753981.WAV,-230,1,320336,"[-505.87097, -12.347695, -23.5903, -2.9296656, 10.142433, 0.6585314, 12.665997, 10.6804085, -0.6269123, -3.7888355, -2.164217, 1.4558115, 6.117487, 3.294639, 1.1747832, 1.9232045, 0.8661174, -1.0092357, 0.8784753, 3.0009692, 2.9687011, 1.0846975, -2.928765, -3.1782584, -0.20036647, 2.9230828, 2.83239, 1.5148765, -0.9651368, -0.98411167, 0.11085091, 0.9795793, 1.5018971, 2.1908162, -0.4676951, -1.4799358, -0.37799492, 0.31848153, -0.077956595, 0.4366623, 0.43927094, -1.0275097, -0.2767268, 0.87622297, -0.5155273, -1.0849435, -0.6338311, -1.0662007, -0.9666676, -0.77214485, -1.234704, -0.55800205, -0.010035853, -0.27072507, -0.83215, -0.37343663, -0.4401124, -0.5866679, -0.011990529, 0.093177795, -0.61981785, -0.4562131, -0.3358981, -0.58898]"
89040,130604202707176984.WAV,-221,1,443216,"[-497.05896, -9.720859, -28.338722, 1.3462627, 18.055334, 2.6206703, 8.71752, 7.8799977, 0.5987986, -2.7443433, -0.75560194, 3.2291226, 7.8466015, 4.7636123, 1.0560046, 2.777195, 2.0807662, -1.1493088, 1.0427418, 3.5416436, 3.8631544, 2.3636515, -2.2798338, -3.378504, 0.5198698, 3.9675875, 2.2513692, 1.9557942, 0.4048753, -1.3669475, -0.7564709, 1.2732588, 1.4784043, 1.862962, -0.012221141, -1.2363583, -0.16569133, 0.3841043, -0.362007, 0.6125358, 0.6219871, -1.1850464, -0.6396442, 0.5625995, -0.8901094, -1.2574061, -0.7291542, -1.1011288, -1.2046713, -0.9907133, -1.3081565, -0.73063564, -0.25464964, -0.7969537, -0.9890817, -0.44353357, -0.9221521, -1.1008083, -0.28744316, -0.117581904, -0.73237914, -0.43146327, -0.49622408, -0.65479946]"
89041,130604203057244992.WAV,-210,1,1221456,"[-508.1736, -12.568531, -15.369844, -0.72071636, 8.976924, 4.8141537, 13.636265, 9.1495285, -0.99767727, -2.822704, -1.116653, 2.8952587, 7.7010393, 4.670614, 1.6201038, 2.5463355, 1.2621508, -1.3379545, 1.5020312, 3.7060237, 3.3221695, 1.9309618, -2.1360393, -3.0207906, 0.08795444, 3.4558954, 2.5534956, 2.248128, 0.15763572, -0.7586961, -0.30227542, 0.97902447, 1.569455, 2.2425625, -0.16757087, -1.2540421, -0.2516475, 0.36952025, -0.54925644, 0.04169548, 0.4014184, -0.8823095, -0.42064646, 0.38016, -0.61691624, -1.298374, -1.0443945, -1.1505011, -1.2031735, -1.0527469, -1.3036983, -0.72114474, -0.261792, -0.70820063, -1.1977354, -0.45362228, -0.8066028, -0.9371873, -0.124271214, 0.06844108, -0.7165034, -0.59625363, -0.4140122, -0.5798854]"
89042,130604203146688384.WAV,-220,1,336720,"[-517.5217, -24.017792, 1.4883448, 7.9275565, 4.925282, -5.199932, 9.70118, 8.32917, -2.6755552, 1.3591415, 7.788494, 2.6667693, -1.066117, 0.103618376, 1.817024, 2.476354, 1.2376518, 0.16954212, 1.2774489, 1.9965346, 2.3580837, 3.4445808, 0.66997886, -2.4111433, -0.39245963, 3.3803184, 0.72328526, -0.8228558, -0.20959805, -0.4833425, 0.109351106, 1.4575778, -0.42635226, -0.27397767, 0.1700692, 0.2475101, 0.04553793, -1.0017029, -1.608294, 0.6153172, 1.173784, -0.26373437, -0.91701275, 0.7731124, -0.2618503, -1.1488541, -0.1323281, -0.87130153, -1.4005283, -0.28892606, -0.228131, -0.921335, -1.2831817, -0.19406104, -0.3297666, -0.5213701, 0.12563708, 0.25317383, 0.4765294, 0.22223884, -0.38832745, -0.15642121, 0.69151837, 0.03314772]"
89043,130604203147632385.WAV,-220,1,418640,"[-501.68658, -23.705513, -14.467025, 10.828041, 10.980267, -5.3581777, 8.862129, 9.69716, 0.2534789, -0.38183585, 6.090598, 3.176946, 0.27946386, 0.7036132, 2.501115, 3.7152581, 2.3654957, 0.44877702, 0.5046898, 2.8823042, 2.9389083, 2.625514, 0.15194866, -2.2800584, 0.31284183, 3.4986324, 1.041235, -0.47436094, -0.5938848, -0.9912141, 0.40399897, 1.7278116, -0.4496657, 0.019410318, 0.63562006, -0.0031094213, -0.03554925, -0.71746933, -1.7342087, 0.42663, 1.4754353, -0.27606705, -1.1788698, 0.28702784, -0.27301142, -0.9956497, -0.47897932, -1.0808485, -1.6375151, -0.22928382, -0.29226992, -1.1166083, -1.3495198, -0.35619158, -0.44013572, -0.5617799, -0.0653364, 0.018759884, 0.18395813, 0.14148262, -0.26971173, -0.29509318, 0.33181158, 0.13861607]"
89044,130604203215524829.WAV,-207,1,320336,"[-536.0547, -22.891966, -4.417681, 6.7995753, 5.734237, -2.0465288, 16.297874, 10.65735, 0.13797273, 1.8152165, 3.6997464, 2.04071, 3.7303276, 2.3993852, 1.6170719, 3.838694, 2.2519512, 1.5941203, 3.905147, 1.9497828, 0.29573858, 2.968902, 0.7216538, -0.97235364, 1.5258559, 2.3179915, 0.57551134, 1.5559776, 2.0784078, -0.26722872, -2.1241977, -0.5451357, 0.08599491, 0.93407774, 1.0127922, 0.06584277, -1.5236822, -1.1902292, -0.22082369, 0.9508741, 0.9303414, -0.40790564, -1.5735308, -0.8665635, -0.41949224, -0.13359728, -0.50366163, -1.757082, -1.389523, -0.25727984, -1.3266467, -1.3630614, -0.36721295, -0.692488, -1.134019, -0.5588345, -0.3978629, -0.23576374, -0.052338816, 0.241311, 0.274276, -0.018920368, 0.06609513, 0.116085775]"
89045,130604203253552995.WAV,-207,1,582480,"[-479.8393, -16.762053, -40.091698, 4.6890807, 15.9780655, 3.634353, 12.050032, 7.0961733, -3.7609553, -1.1547034, 0.13051805, 2.6963952, 7.2972646, 3.6444707, 1.942418, 1.588705, 1.2428356, -0.08676952, 1.2291623, 3.5836163, 2.7054603, 1.8803681, -2.0072489, -2.4327939, 0.42949438, 2.5925882, 1.6735421, 2.4204466, -0.03892885, -1.5767039, -0.11984524, 1.4462012, 0.44994715, 1.5798188, -0.023749279, -0.6714498, -0.34221002, 0.69478977, 0.2797739, -0.2181716, 0.7061062, -0.84532666, -0.56365794, 0.3812601, -0.11942853, -1.3465166, -1.0107498, -0.8883951, -1.4724009, -0.8391166, -0.7753853, -0.76430553, -0.45372334, -0.44174847, -1.0575147, -0.39653045, -0.8334513, -0.8556246, -0.081156984, 0.13524134, -0.5903796, -0.5087199, -0.39763176, -0.37186098]"
89046,130604203256674996.WAV,-207,1,590672,"[-502.56622, -10.593, -26.400764, -2.388596, 14.513611, 4.215734, 13.014716, 7.6740565, -2.0302298, -1.1353718, 0.71807337, 1.3273998, 6.6275015, 4.883397, 2.5559201, 2.6856155, 0.4828074, -1.2022935, 1.8163102, 3.7861252, 2.5130548, 1.4173064, -1.8530844, -2.4389064, 0.38358885, 2.5985875, 2.5477774, 2.9046338, 0.38440025, -1.8574653, -0.43198296, 1.5540643, 1.5152711, 1.9262941, -0.11738344, -1.2069118, -0.25763267, 0.6783899, -0.36883527, 0.14715351, 0.6049652, -1.126375, -0.80285424, 0.60212284, -0.43680596, -1.2298758, -1.0740455, -1.166639, -1.3403623, -0.98417807, -1.1450294, -0.8810971, -0.33017957, -0.6772801, -0.998847, -0.5478546, -1.0208448, -0.9760886, 0.04972991, 0.043873362, -0.72564834, -0.51279885, -0.28166223, -0.60427624]"
89047,130604203447407647.WAV,-215,1,410448,"[-503.69888, -19.100496, -33.06315, 2.7404425, 9.843822, -9.273842, 5.730543, 10.686421, 5.232574, 2.0778081, -0.16717455, -2.2981246, -5.2573547, -3.1163023, 0.99986684, 1.2503722, 4.816855, 2.9988706, 0.67803293, -1.4499892, -5.014198, -4.571182, -1.5632887, 3.8057146, 4.63914, 3.167776, 0.8149702, -0.05125846, -1.960978, -2.1336827, -0.98218167, 0.51570725, 2.2910178, 1.5093294, -0.5504135, -0.49852556, -1.1295451, -1.3196281, -0.08336131, 0.8973077, 0.75519794, 0.767077, 0.099770546, 0.0058127237, -0.18293513, 0.036610212, 0.22536656, -0.59863585, -1.0124917, -0.9684133, -1.0474336, -0.120798, 0.45578042, 0.009937515, -0.5911917, -0.6247617, -0.3338808, -0.17204224, -0.35771382, -0.095969334, 0.23124896, 0.8824634, 0.4129558, 0.19126666]"
89048,130604203513636404.WAV,-208,1,394064,"[-511.84967, -23.231817, -5.1851053, 7.195907, 6.668967, -4.1806874, 9.197925, 7.735523, -2.2854123, 0.7547252, 7.646855, 1.2207564, -1.6788045, 0.4119503, 1.9348255, 1.8914858, 0.17477122, 0.027731868, 0.58452827, 1.575943, 2.4107423, 3.047594, -0.09414035, -2.8875933, 0.093373604, 3.5454853, 1.0560237, -0.9761571, -0.9139599, -0.5798462, 0.3828173, 1.9466996, 0.16344157, -0.21460888, -0.12765679, -0.44718137, -0.08585655, -0.2894326, -1.1712638, 0.6602433, 1.0005642, -0.48573148, -0.68115455, 0.88310635, -0.014366071, -1.2023208, -0.3086276, -0.535564, -1.2699413, -0.23656155, -0.05968732, -0.9197977, -1.3659763, -0.11310298, -0.3318795, -0.4357264, 0.07559724, 0.27169928, 0.25192878, -0.10235238, -0.34155527, -0.21800837, 0.47221562, -0.05402651]"
89049,130604203520555648.WAV,-208,1,353104,"[-505.60425, -15.50012, -30.854336, -0.6363147, 11.381315, -5.1363254, 4.6809435, 7.124838, 4.7070475, 4.6148825, 2.6211061, -3.8781505, -5.8857303, -3.7975144, 2.2182167, 3.6033049, 3.5470307, 3.6765456, 1.2870225, -0.40844807, -4.4184713, -4.3310328, -0.9585584, 3.368158, 5.109884, 3.7721808, 0.780475, -1.1742284, -2.3459222, -1.8450793, -0.81705046, 1.2728391, 2.0410323, 0.6663023, -0.85865366, -0.4749754, -0.1917388, -0.614806, -0.91280055, 0.3262537, 0.84619975, 0.55154717, 0.7241476, 0.19913423, -1.0530959, -0.5768904, 0.32626912, -0.18186468, -0.9819246, -1.1977954, -0.88814527, 0.054975327, 0.36200708, 0.14166577, -0.48740065, -0.41527605, -0.40714887, -0.4847766, -0.3083628, 0.16844565, 0.2768865, 0.4842669, 0.47546804, 0.32628837]"
89050,130604203536485649.WAV,-208,1,328528,"[-515.8483, -14.867385, -24.06816, -3.6694617, 8.891019, -7.5625367, 3.1896937, 10.038585, 6.5140734, 2.3503969, 1.9402498, -4.231837, -6.33886, -1.742394, 0.7980093, 1.384934, 3.3901744, 2.870068, 1.4433075, -0.50224245, -4.0263944, -4.5343833, -1.986847, 2.8564231, 4.515143, 3.1342525, 0.46177232, -0.76026654, -2.658783, -2.3912106, -0.93900746, 1.0743078, 2.2417865, 1.1155825, -0.51480514, -0.44745967, -0.91658264, -1.1564008, -0.28606227, 0.7473466, 0.8855952, 0.844232, 0.11217134, -0.057632316, -0.32249904, -0.09129686, 0.25072044, -0.35911408, -0.85481495, -0.973822, -0.86076444, -0.01682512, 0.22751638, 0.11663525, -0.32850376, -0.23554689, -0.23706079, -0.49142295, -0.21847054, 0.350444, 0.36566496, 0.57106584, 0.4676303, 0.40323836]"
89051,130604203926006001.WAV,-230,1,648016,"[-480.67694, -22.059744, -43.385605, 4.342611, 10.73984, 1.5347512, 9.39187, 8.383969, 0.7863548, -0.7366019, -2.541588, -3.2702045, 3.495184, 4.197915, 3.4115007, 0.8950629, 0.07882437, -0.908409, 0.1311617, 1.5544887, 2.1130834, 1.6096058, -2.7198293, -2.9082932, 0.30234748, 2.3039374, 1.3084393, 1.5853455, -0.7435192, -0.5068708, 1.4183631, 0.44955266, -0.26868337, 2.154448, -0.14058915, -1.0335081, -0.14169964, 0.13137752, 0.42248, 0.016962964, 0.142234, -0.06973641, 0.0337335, 0.236096, -0.7134135, -0.633434, -0.21716128, -0.9136651, -1.0136559, -0.88590705, -0.9212222, -0.70477605, 0.22465324, 0.13383283, -1.2403506, -0.5334847, -0.36213678, -0.19899747, -0.13334562, -0.1550498, -0.10221937, -0.3043525, -0.42949653, -0.3969446]"
89052,130604203931828003.WAV,-230,1,320336,"[-501.51468, -14.217209, -26.90811, -1.0122275, 11.087304, 2.0353973, 11.329061, 9.58464, 1.0172315, -2.8529596, -1.7736696, 0.10660463, 5.948965, 5.6781244, 1.5270401, 0.8491683, 0.32005912, -1.660884, 0.957998, 2.8651805, 3.00822, 1.3457067, -3.0840132, -2.2593286, 0.46963355, 2.4617245, 2.0211155, 2.6469543, -0.3440176, -1.3023751, 0.6646046, 0.57661194, 0.8496039, 2.6927416, 0.10637178, -1.0817027, 0.022479724, -0.047146138, -0.48917407, 0.4432192, 0.4950761, -0.6570774, -0.36963135, 0.35438073, -0.8276971, -0.7946865, -0.44973165, -1.1587733, -1.0707669, -0.86218536, -1.1001952, -0.82777524, 0.17990418, -0.452213, -1.2510402, -0.5728921, -0.80331177, -0.62493557, -0.20389767, -0.19389814, -0.43811795, -0.32268396, -0.31087318, -0.53778803]"
89053,130604203934223004.WAV,-230,1,320336,"[-504.45782, -14.984998, -25.175007, -2.023397, 9.993974, 1.5506024, 11.406829, 11.254756, 0.9552255, -3.785177, -2.2345018, 0.27207285, 5.8736506, 4.396347, 1.1414293, 1.2346796, 0.8649767, -0.68513304, 0.83328336, 2.8316731, 2.6359236, 1.0710412, -3.0956013, -3.1176271, 0.33843854, 3.06881, 2.2774796, 2.1563163, -0.23623967, -1.2830198, 0.045826286, 0.31773278, 0.78415793, 2.5472686, 0.42869338, -0.6573565, -0.25086913, -0.2789646, -0.5543715, 0.54025006, 0.9290624, -0.49073806, -0.5774783, 0.42977116, -0.8094334, -0.7721605, -0.13817854, -1.1470796, -1.2443979, -0.9613712, -1.020075, -0.6161108, 0.06381098, -0.4703343, -1.2778927, -0.61660355, -0.4937634, -0.40787995, -0.22531082, -0.051842395, -0.38887694, -0.3760745, -0.252231, -0.31127024]"
89054,130604204013698005.WAV,-230,1,353104,"[-487.99945, -17.662933, -37.905388, 4.339702, 12.134056, -0.6730297, 10.716247, 9.95792, 0.2647031, -3.596448, -2.0452375, 0.40942684, 5.869395, 4.234226, 3.0971942, 1.8580616, -0.47431943, -0.33690006, 1.4851408, 2.9100344, 3.0524743, 0.7967652, -3.4946904, -2.2627647, 0.40591952, 2.0355659, 2.3063745, 1.9703231, -0.55250907, -0.8988691, 0.6583979, 0.59483814, 0.7296265, 2.2617753, -0.12027855, -0.14250283, 0.14753644, -0.49381024, -0.3725617, -0.04659768, 0.45979732, -0.11899895, -0.36147115, -0.011382863, -0.5624158, -0.3904386, -0.9200082, -1.5617676, -0.8319426, -0.76404923, -1.3290602, -0.56853, 0.39697075, -0.5143487, -1.3195555, -0.4731681, -0.48188162, -0.44284412, -0.31384763, -0.070660375, -0.38740537, -0.7292821, -0.37128025, -0.26941746]"
89055,130604204016331006.WAV,-230,1,353104,"[-471.72504, -24.089096, -44.652107, 8.4524145, 10.086621, 3.2491672, 9.519327, 9.990353, 1.6753528, -1.8480397, -2.7139864, -0.64611506, 5.251283, 3.737793, 4.475298, 0.8919804, 0.23298159, -0.19200613, 0.28916648, 2.3470569, 2.6269767, 2.03952, -3.1736505, -2.050725, 0.77533466, 3.092264, 2.5799572, 1.8073101, -1.2434496, -0.20032603, 1.7035365, 0.44370505, 0.59080243, 2.768581, -0.40766168, -0.6199299, -0.18776232, -0.56331843, 0.1487555, 0.2910695, 0.49971545, -0.6308056, -0.48312202, 0.20701303, -0.73666716, -0.9238689, -0.26141867, -1.5382476, -1.3841643, -0.9331484, -1.0563478, -1.1133488, -0.20058888, -0.1740851, -1.377612, -0.7806762, -0.8062903, -0.4095137, -0.5453728, -0.41103944, -0.09614392, -0.6850201, -0.7266511, -0.04070389]"
89056,130604204017529007.WAV,-230,1,320336,"[-490.2708, -17.12328, -37.30329, 0.43556073, 12.410434, 1.0262537, 10.681071, 8.622262, -0.497122, -0.51749516, -1.3680662, -2.1580033, 3.6705701, 4.1300173, 3.3210273, 0.9830175, -0.17225763, -1.4790539, 0.099049725, 1.9232837, 2.205069, 1.8220503, -2.638288, -2.487921, 0.47966647, 2.2237606, 1.6804398, 1.8851626, -0.7540023, -0.76255524, 1.4575257, 0.7968508, -0.09062982, 1.8832146, 0.41507274, -0.63147587, -0.14243072, 0.12780474, -0.17241237, 0.07222582, 0.416981, -0.109663114, -0.28512236, 0.006221208, -0.7262756, -0.5785944, -0.2750036, -1.0613539, -0.9643176, -0.80345744, -1.077592, -0.7143895, 0.36054757, -0.08036664, -1.5275877, -0.6553869, -0.46209523, -0.38757464, -0.25407845, -0.1725341, -0.22551998, -0.47171167, -0.41607007, -0.13176571]"
89057,130604204018742008.WAV,-230,1,320336,"[-504.41974, -12.998271, -26.483374, -2.1836941, 12.626477, 1.3774397, 11.626044, 8.935584, -0.5288476, -1.2237892, -1.4313298, -0.62536365, 4.9679723, 3.5280917, 2.4665549, 2.512764, -0.55400604, -2.3512375, 1.0402929, 3.1278775, 2.6130533, 1.9563028, -2.599311, -3.478548, 0.21079485, 2.4904015, 1.9271296, 2.181908, -0.19663416, -1.4087124, 0.23411334, 0.79707086, 0.528625, 2.0646787, 0.28933716, -0.69934326, -0.20776679, 0.089254074, -0.34613055, 0.030931953, 0.6516575, 0.10668746, -0.20472747, -0.03857411, -0.68463945, -0.4923637, -0.3819171, -0.9864157, -1.3257278, -0.9998563, -0.93262976, -0.6882191, 0.05334092, -0.17047453, -1.1860044, -0.71747, -0.44365978, -0.32825536, -0.06565357, 0.06214761, -0.47783342, -0.40468818, -0.22492145, -0.3474433]"
89058,130604204050593012.WAV,-216,1,328528,"[-521.38135, -8.558092, -12.604482, -6.8716884, 10.724849, 1.6747009, 12.40252, 8.919236, -1.606699, -3.9573548, -1.921046, 2.168909, 6.6330347, 3.064862, -0.41076946, 1.4277215, 0.17306568, -1.8619251, 1.0988958, 3.224536, 2.8955028, 0.95854944, -3.4610775, -4.0219874, 0.26931265, 3.3851717, 2.465785, 1.8881044, -0.3621383, -1.5151476, -0.6036909, 0.97395855, 1.6365501, 2.1641061, -0.00049407757, -1.1738561, -0.11740697, 0.43632188, -0.70968324, 0.3129821, 0.73985654, -0.83505446, -0.2762976, 0.9819316, -0.35704097, -1.0576814, -0.65001357, -0.7579105, -0.96031135, -0.8145427, -1.0184739, -0.3389763, 0.20557207, -0.53829724, -1.0073305, -0.2717428, -0.5352252, -0.7447815, 0.07610605, 0.13439356, -0.64478207, -0.31568784, -0.29007268, -0.7464071]"
89059,130604204116854013.WAV,-230,1,443216,"[-496.17926, -15.844871, -28.763317, 3.1122308, 11.620297, -0.6466686, 10.768079, 9.719642, -0.10961484, -2.423836, -1.9610993, 1.9607306, 6.6988883, 4.064714, 1.2428653, 2.1237783, 1.5386504, -1.0132277, 1.2303447, 2.9963949, 2.971003, 1.2455257, -2.721552, -3.3134139, 0.2616527, 3.373102, 2.180591, 2.0998557, -0.7574445, -0.9455014, 0.13865852, 0.76377606, 1.1259168, 2.1429877, -0.1532717, -1.0897586, -0.18711187, 0.12572382, -0.002787601, 0.3311796, 0.5105988, -0.6244834, -0.5429797, 0.53103083, -0.4348923, -1.2964189, -0.81019855, -1.1341113, -0.9337317, -0.92360383, -1.0424818, -0.60223913, -0.13706054, -0.2413896, -1.1553608, -0.53931755, -0.544075, -0.62934756, -0.07688717, 0.054690488, -0.62833226, -0.6251019, -0.33187816, -0.39283314]"
89060,130604211239450047.WAV,-207,1,320336,"[-510.44888, -7.6429386, -21.613394, -6.117119, 14.735879, 3.7235923, 14.220001, 11.584777, -2.1416812, -5.0393324, 0.73536515, 3.793349, 7.575723, 5.6189556, 2.275402, 1.4149312, 0.0371123, 0.013499007, 1.5891557, 3.364048, 4.144538, 1.9916614, -2.6010497, -3.048777, 0.3786371, 2.9158726, 2.4480994, 2.2717476, 0.62194675, -0.8396022, -0.7671836, 0.963658, 1.9043741, 2.1002975, -0.10294581, -1.3027754, 0.19175355, 0.48325238, -0.78496474, 0.38750967, 0.63649523, -1.2727091, -0.9825619, 0.57637906, -0.50473934, -1.1381838, -1.0501487, -1.5063859, -1.4829478, -0.8995677, -0.954696, -0.6722809, -0.5606742, -0.79446185, -1.1812142, -0.84664905, -0.6147602, -0.7198523, -0.30593732, -0.020890087, -0.57673484, -0.6138979, -0.37281814, -0.3024232]"
89061,130604211350700049.WAV,-230,1,410448,"[-496.04956, -14.930636, -20.651272, 4.4595623, 8.399512, 3.0987582, 11.821672, 7.6325817, -1.0295461, -1.4709835, -2.156604, 3.5015824, 7.7869606, 4.0387983, 2.1500626, 2.3913457, 0.5264648, -1.3733099, 2.2786207, 3.0016153, 3.0207253, 2.2527676, -1.9420413, -2.668191, -0.085062735, 3.511602, 2.7579422, 1.8852733, -0.44951746, -1.0617605, -0.95187575, 1.095996, 1.5305738, 1.9536211, 0.13696109, -1.1445094, -0.1380201, 0.48855424, -0.2951062, 0.22315285, 0.5900844, -0.8049222, -0.514968, 0.019631917, -0.5450683, -1.187865, -1.0253938, -1.0598025, -0.9134443, -1.0023977, -1.228373, -0.6925203, -0.299945, -0.5591183, -1.2865143, -0.74987954, -0.9375131, -0.6641943, -0.07450558, 0.06543478, -0.6724812, -0.4582074, -0.21175334, -0.35432568]"
89062,130604211906210058.WAV,-230,1,385872,"[-507.30008, -9.116819, -22.47167, -3.4451227, 13.87014, 1.2494735, 12.500669, 11.386005, 0.695381, -1.8511783, -0.9334012, 1.2569032, 7.197354, 5.4785376, 2.0793545, 2.8369086, 1.6175188, -0.8619907, 0.8082628, 3.5631807, 4.382363, 2.2367659, -2.9222195, -3.3834808, 0.8292232, 3.401193, 2.1483326, 2.119318, 0.0554005, -0.5357185, 0.40574837, 0.4300199, 0.8692638, 2.3331184, 0.3994513, -1.0797404, -0.4904317, 0.26962584, -0.28320813, -0.23685901, 0.035329055, -0.73069984, -0.32148755, 0.6304925, -0.9540374, -1.3547145, -0.7338052, -1.4089673, -1.3884175, -0.8996168, -1.2185781, -0.8694727, -0.21346118, -0.73606634, -1.2049645, -0.6551164, -0.7335214, -0.53844154, -0.137663, -0.10353256, -0.7494507, -0.6026388, -0.37274292, -0.4424736]"
89063,130604212250022062.WAV,-216,1,344912,"[-511.1407, -9.727491, -19.581455, -3.2328172, 13.01302, 2.9220884, 13.2773695, 9.639762, -0.4779819, -2.4490993, -0.66164017, 2.5128136, 7.658834, 5.1403375, 1.3788832, 1.7657237, 0.7066536, -0.3965482, 2.1799686, 3.7403557, 3.4829361, 1.7426392, -2.6686518, -3.2467089, 0.58802915, 3.2621548, 2.1911912, 2.3087318, 0.10683362, -1.1882461, -0.19332772, 1.2875537, 1.5591089, 1.9308367, 0.21985832, -1.0544986, -0.1928916, 0.17266856, -0.6874081, 0.26186028, 0.58600986, -0.9736893, -0.609364, 0.5632293, -0.61979884, -1.2769244, -1.2235303, -1.1982423, -1.1523288, -1.0362445, -1.3098835, -0.80097586, -0.28289944, -0.73687196, -1.1569722, -0.48944423, -0.66997117, -0.9106144, -0.0663647, 0.08795843, -0.6602809, -0.51987475, -0.39843228, -0.4236835]"
89064,130604212258620063.WAV,-216,1,402256,"[-506.47894, -10.91895, -23.245098, -2.2219732, 13.76949, 3.449571, 12.974897, 9.491203, -0.2510745, -2.1650853, -1.1346321, 2.198119, 7.7866583, 5.072357, 1.4831203, 2.4319043, 1.7002978, -0.28183654, 2.3030882, 3.9123256, 3.4363942, 1.8648514, -2.6160445, -2.8002262, 0.9682934, 3.2905312, 2.6039355, 2.5107543, -0.17951357, -1.158375, 0.08782525, 1.6525798, 1.9410397, 1.8800265, -0.5703536, -1.4112123, 0.3730284, 0.42171535, -1.2190245, -0.043640055, 0.63913906, -0.913941, -0.6554633, 0.3564392, -0.8567935, -1.5353351, -0.91846055, -1.0488564, -1.3351504, -1.2599288, -1.5070211, -0.7759609, -0.17227569, -0.74455214, -1.2921765, -0.55075467, -0.7155074, -1.1095264, -0.29257694, 0.018470041, -0.73575884, -0.65683967, -0.5019532, -0.6715159]"
89065,130604212312381064.WAV,-216,1,320336,"[-507.32294, -11.173458, -23.1469, -2.4361663, 13.441549, 2.8342323, 12.544419, 8.482598, -0.36469075, -1.4674375, -1.2300674, 1.593469, 6.912636, 3.6438904, 0.19529992, 1.0580666, 0.26750055, -0.5011914, 2.0503824, 2.7433434, 2.8778765, 1.452651, -3.2446191, -3.0562503, 1.0161766, 3.1845376, 2.251882, 2.0096614, 0.049896277, -0.4166265, 0.07663445, 0.6959112, 1.3944417, 2.2632315, -0.016333327, -1.057125, 0.28419474, 0.15301713, -0.9204242, 0.45197845, 0.7831417, -1.0405785, -0.5797878, 0.7663698, -0.47847643, -1.1748021, -0.8385704, -1.0271603, -1.2692856, -0.9656863, -1.256076, -0.8050319, 0.02654598, -0.8008219, -1.3704585, -0.43575445, -0.84644026, -0.98238134, -0.07192568, 0.23031753, -0.7383989, -0.7395538, -0.46561566, -0.45228103]"
